date,Composite_Benchmark_SA_BANCROFT_AND_AREA,Single_Family_Benchmark_SA_BANCROFT_AND_AREA,One_Storey_Benchmark_SA_BANCROFT_AND_AREA,Two_Storey_Benchmark_SA_BANCROFT_AND_AREA,Composite_Benchmark_SA_BARRIE_AND_DISTRICT,Single_Family_Benchmark_SA_BARRIE_AND_DISTRICT,One_Storey_Benchmark_SA_BARRIE_AND_DISTRICT,Two_Storey_Benchmark_SA_BARRIE_AND_DISTRICT,Townhouse_Benchmark_SA_BARRIE_AND_DISTRICT,Apartment_Benchmark_SA_BARRIE_AND_DISTRICT,Composite_Benchmark_SA_BRANTFORD_REGION,Single_Family_Benchmark_SA_BRANTFORD_REGION,One_Storey_Benchmark_SA_BRANTFORD_REGION,Two_Storey_Benchmark_SA_BRANTFORD_REGION,Townhouse_Benchmark_SA_BRANTFORD_REGION,Apartment_Benchmark_SA_BRANTFORD_REGION,Composite_Benchmark_SA_CAMBRIDGE,Single_Family_Benchmark_SA_CAMBRIDGE,One_Storey_Benchmark_SA_CAMBRIDGE,Two_Storey_Benchmark_SA_CAMBRIDGE,Townhouse_Benchmark_SA_CAMBRIDGE,Apartment_Benchmark_SA_CAMBRIDGE,Composite_Benchmark_SA_GREATER_TORONTO,Single_Family_Benchmark_SA_GREATER_TORONTO,One_Storey_Benchmark_SA_GREATER_TORONTO,Two_Storey_Benchmark_SA_GREATER_TORONTO,Townhouse_Benchmark_SA_GREATER_TORONTO,Apartment_Benchmark_SA_GREATER_TORONTO,Composite_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,Single_Family_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,One_Storey_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,Two_Storey_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,Townhouse_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,Apartment_Benchmark_SA_GREY_BRUCE_OWEN_SOUND,Composite_Benchmark_SA_GUELPH_AND_DISTRICT,Single_Family_Benchmark_SA_GUELPH_AND_DISTRICT,One_Storey_Benchmark_SA_GUELPH_AND_DISTRICT,Two_Storey_Benchmark_SA_GUELPH_AND_DISTRICT,Townhouse_Benchmark_SA_GUELPH_AND_DISTRICT,Apartment_Benchmark_SA_GUELPH_AND_DISTRICT,Composite_Benchmark_SA_HAMILTON_BURLINGTON,Single_Family_Benchmark_SA_HAMILTON_BURLINGTON,One_Storey_Benchmark_SA_HAMILTON_BURLINGTON,Two_Storey_Benchmark_SA_HAMILTON_BURLINGTON,Townhouse_Benchmark_SA_HAMILTON_BURLINGTON,Apartment_Benchmark_SA_HAMILTON_BURLINGTON,Composite_Benchmark_SA_HURON_PERTH,Single_Family_Benchmark_SA_HURON_PERTH,One_Storey_Benchmark_SA_HURON_PERTH,Two_Storey_Benchmark_SA_HURON_PERTH,Apartment_Benchmark_SA_HURON_PERTH,Composite_Benchmark_SA_KAWARTHA_LAKES,Single_Family_Benchmark_SA_KAWARTHA_LAKES,One_Storey_Benchmark_SA_KAWARTHA_LAKES,Two_Storey_Benchmark_SA_KAWARTHA_LAKES,Composite_Benchmark_SA_KINGSTON_AND_AREA,Single_Family_Benchmark_SA_KINGSTON_AND_AREA,One_Storey_Benchmark_SA_KINGSTON_AND_AREA,Two_Storey_Benchmark_SA_KINGSTON_AND_AREA,Townhouse_Benchmark_SA_KINGSTON_AND_AREA,Apartment_Benchmark_SA_KINGSTON_AND_AREA,Composite_Benchmark_SA_KITCHENER_WATERLOO,Single_Family_Benchmark_SA_KITCHENER_WATERLOO,One_Storey_Benchmark_SA_KITCHENER_WATERLOO,Two_Storey_Benchmark_SA_KITCHENER_WATERLOO,Townhouse_Benchmark_SA_KITCHENER_WATERLOO,Apartment_Benchmark_SA_KITCHENER_WATERLOO,Composite_Benchmark_SA_LAKELANDS,Single_Family_Benchmark_SA_LAKELANDS,One_Storey_Benchmark_SA_LAKELANDS,Two_Storey_Benchmark_SA_LAKELANDS,Townhouse_Benchmark_SA_LAKELANDS,Apartment_Benchmark_SA_LAKELANDS,Composite_Benchmark_SA_LONDON_ST_THOMAS,Single_Family_Benchmark_SA_LONDON_ST_THOMAS,One_Storey_Benchmark_SA_LONDON_ST_THOMAS,Two_Storey_Benchmark_SA_LONDON_ST_THOMAS,Townhouse_Benchmark_SA_LONDON_ST_THOMAS,Apartment_Benchmark_SA_LONDON_ST_THOMAS,Composite_Benchmark_SA_MISSISSAUGA,Single_Family_Benchmark_SA_MISSISSAUGA,One_Storey_Benchmark_SA_MISSISSAUGA,Two_Storey_Benchmark_SA_MISSISSAUGA,Townhouse_Benchmark_SA_MISSISSAUGA,Apartment_Benchmark_SA_MISSISSAUGA,Composite_Benchmark_SA_NIAGARA_REGION,Single_Family_Benchmark_SA_NIAGARA_REGION,One_Storey_Benchmark_SA_NIAGARA_REGION,Two_Storey_Benchmark_SA_NIAGARA_REGION,Townhouse_Benchmark_SA_NIAGARA_REGION,Apartment_Benchmark_SA_NIAGARA_REGION,Composite_Benchmark_SA_NORTH_BAY,Single_Family_Benchmark_SA_NORTH_BAY,One_Storey_Benchmark_SA_NORTH_BAY,Two_Storey_Benchmark_SA_NORTH_BAY,Composite_Benchmark_SA_NORTHUMBERLAND_HILLS,Single_Family_Benchmark_SA_NORTHUMBERLAND_HILLS,One_Storey_Benchmark_SA_NORTHUMBERLAND_HILLS,Two_Storey_Benchmark_SA_NORTHUMBERLAND_HILLS,Townhouse_Benchmark_SA_NORTHUMBERLAND_HILLS,Composite_Benchmark_SA_OAKVILLE_MILTON,Single_Family_Benchmark_SA_OAKVILLE_MILTON,One_Storey_Benchmark_SA_OAKVILLE_MILTON,Two_Storey_Benchmark_SA_OAKVILLE_MILTON,Townhouse_Benchmark_SA_OAKVILLE_MILTON,Apartment_Benchmark_SA_OAKVILLE_MILTON,Composite_Benchmark_SA_ONTARIO,Single_Family_Benchmark_SA_ONTARIO,One_Storey_Benchmark_SA_ONTARIO,Two_Storey_Benchmark_SA_ONTARIO,Townhouse_Benchmark_SA_ONTARIO,Apartment_Benchmark_SA_ONTARIO,Composite_Benchmark_SA_OTTAWA,Single_Family_Benchmark_SA_OTTAWA,One_Storey_Benchmark_SA_OTTAWA,Two_Storey_Benchmark_SA_OTTAWA,Townhouse_Benchmark_SA_OTTAWA,Apartment_Benchmark_SA_OTTAWA,Composite_Benchmark_SA_PETERBOROUGH_AND_KAWARTHAS,Single_Family_Benchmark_SA_PETERBOROUGH_AND_KAWARTHAS,One_Storey_Benchmark_SA_PETERBOROUGH_AND_KAWARTHAS,Two_Storey_Benchmark_SA_PETERBOROUGH_AND_KAWARTHAS,Composite_Benchmark_SA_QUINTE_AND_DISTRICT,Single_Family_Benchmark_SA_QUINTE_AND_DISTRICT,One_Storey_Benchmark_SA_QUINTE_AND_DISTRICT,Two_Storey_Benchmark_SA_QUINTE_AND_DISTRICT,Townhouse_Benchmark_SA_QUINTE_AND_DISTRICT,Composite_Benchmark_SA_RIDEAU_ST_LAWRENCE,Single_Family_Benchmark_SA_RIDEAU_ST_LAWRENCE,One_Storey_Benchmark_SA_RIDEAU_ST_LAWRENCE,Two_Storey_Benchmark_SA_RIDEAU_ST_LAWRENCE,Townhouse_Benchmark_SA_RIDEAU_ST_LAWRENCE,Apartment_Benchmark_SA_RIDEAU_ST_LAWRENCE,Composite_Benchmark_SA_SAULT_STE_MARIE,Single_Family_Benchmark_SA_SAULT_STE_MARIE,One_Storey_Benchmark_SA_SAULT_STE_MARIE,Two_Storey_Benchmark_SA_SAULT_STE_MARIE,Composite_Benchmark_SA_SIMCOE_AND_DISTRICT,Single_Family_Benchmark_SA_SIMCOE_AND_DISTRICT,One_Storey_Benchmark_SA_SIMCOE_AND_DISTRICT,Two_Storey_Benchmark_SA_SIMCOE_AND_DISTRICT,Townhouse_Benchmark_SA_SIMCOE_AND_DISTRICT,Composite_Benchmark_SA_SUDBURY,Single_Family_Benchmark_SA_SUDBURY,One_Storey_Benchmark_SA_SUDBURY,Two_Storey_Benchmark_SA_SUDBURY,Composite_Benchmark_SA_TILLSONBURG_DISTRICT,Single_Family_Benchmark_SA_TILLSONBURG_DISTRICT,One_Storey_Benchmark_SA_TILLSONBURG_DISTRICT,Two_Storey_Benchmark_SA_TILLSONBURG_DISTRICT,Composite_Benchmark_SA_WINDSOR_ESSEX,Single_Family_Benchmark_SA_WINDSOR_ESSEX,One_Storey_Benchmark_SA_WINDSOR_ESSEX,Two_Storey_Benchmark_SA_WINDSOR_ESSEX,Townhouse_Benchmark_SA_WINDSOR_ESSEX,Apartment_Benchmark_SA_WINDSOR_ESSEX,Composite_Benchmark_SA_WOODSTOCK_INGERSOLL,Single_Family_Benchmark_SA_WOODSTOCK_INGERSOLL,One_Storey_Benchmark_SA_WOODSTOCK_INGERSOLL,Two_Storey_Benchmark_SA_WOODSTOCK_INGERSOLL,Townhouse_Benchmark_SA_WOODSTOCK_INGERSOLL,Lumber,Wood,XHB,ITB,Bank rate,All-items 8,Food,Shelter,"Household operations, furnishings and equipment",Clothing and footwear,Transportation,Health and personal care,"Recreation, education and reading","Alcoholic beverages, tobacco products and recreational cannabis",All-items excluding food,All-items excluding food and energy
2008-06,164900,164900,154400,193700,246200,255200,249300,260100,168800,193800,197800,203100,211300,197700,171600,131100,243800,248800,243200,251000,176900,175000,375600,431800,368300,451500,252800,240900,215200,217300,215300,219300,175400,114500,279200,299700,289400,304200,198100,175900,267200,277900,256700,286100,211400,194300,189600,189600,196200,184800,177400,232700,232700,230900,236300,227400,227900,212000,244700,146200,165700,244100,263200,252400,266100,186200,146800,265500,272000,254800,305400,199700,211000,182500,197500,183300,207800,132700,120900,353000,430900,415000,434200,272500,202300,198600,201700,186800,214000,177100,147800,183300,183300,179900,188700,228800,229500,228900,230300,210600,458700,494500,475700,496700,253900,225700,316000,341700,279600,370800,225800,227400,278500,308100,280800,316400,189600,199600,234400,234400,233600,235500,198200,198400,203400,191200,171100,214100,215400,224400,206200,237600,142000,134200,134200,146700,120500,190300,190300,195600,181200,180900,225900,225900,218000,242900,166700,166700,179800,150100,185300,195800,187700,204200,127400,119800,201900,209100,188400,226100,133700,254.96,48.860001,20.26,17.610001,3.25,114.9,115.2,122.3,104.3,94.0,124.0,108.3,102.3,127.7,114.9,110.3
2008-07,164600,164600,151800,197400,245000,253600,245100,260100,169600,196000,198500,204000,214900,196200,173100,130600,243900,248900,247400,249300,177600,173800,373700,429200,365200,449000,253000,241500,215100,217100,216000,218400,175800,117400,282200,303300,292900,308000,199200,177300,265100,275700,254500,283500,210900,193500,187400,187500,193300,183300,175600,225100,225100,221100,233300,226100,226400,211100,241900,146100,165700,243400,262300,247100,266600,186600,146800,263700,270400,252900,304200,198500,207900,183900,199500,182700,211700,133000,119100,352800,430800,415900,434000,273000,201500,199400,202600,187800,214800,177100,146200,187200,187200,181800,195200,227100,227600,225900,229000,213200,459100,494800,470200,497600,253200,225400,314700,340000,277400,369300,226100,227800,279100,308300,281800,316700,192100,200600,233700,233700,232800,235300,194200,194400,198500,188400,169700,215900,217100,227000,206700,236200,141100,134800,134800,146500,122200,187700,187700,193600,178600,180400,219900,219900,211100,239600,168000,168000,181300,150900,182700,192800,182300,202000,126800,119000,202900,210300,188600,228400,133000,261.8,48.529999,18.690001,16.48,3.25,115.4,116.0,123.3,104.5,94.8,124.0,108.4,102.2,127.6,115.2,110.4
2008-08,163100,163100,150600,196400,243600,252000,241600,260000,170200,198000,201200,207300,215300,201400,173900,130800,241400,246100,245200,246900,178800,173700,371900,426700,366000,445500,253100,241800,216000,218000,216400,219700,177400,120000,281100,301600,289800,308100,200000,178800,266900,278000,252600,287500,211600,192200,185900,185900,190900,182100,176500,228500,228500,227800,230300,226300,226700,206000,246600,146100,165700,243800,262600,246100,267100,186900,146200,261700,268500,250800,302700,197600,205600,183800,199200,181300,211900,133000,120300,348300,425700,413700,428300,272800,195500,199800,203000,188900,215200,177100,145800,189400,189400,184200,197300,225700,226100,224000,229300,214700,456700,492200,462600,495600,252900,226000,313500,338600,277100,367400,226300,228000,279600,308700,282200,317200,192800,202100,232700,232700,230900,235800,197400,197500,206100,185600,168300,212900,214100,220900,207300,233900,139500,136000,136000,147300,123800,185900,185900,192300,176100,180200,221800,221800,215600,235900,168600,168600,182600,150900,181000,190900,178700,200700,128000,117700,204500,212000,188700,231500,132200,270.1,49.169998,19.73,16.530001,3.25,115.4,116.8,123.8,104.5,94.3,122.4,109.3,102.5,127.5,115.0,110.6
2008-09,161100,161100,147300,200600,243900,252300,242800,259600,170500,198900,195800,201300,210500,195000,176000,131000,241800,246600,239000,249500,180600,172600,369700,424100,363400,442900,252900,240700,216700,218600,216200,220400,177800,123400,279200,299400,276800,308600,201200,181100,267600,278600,257500,286400,212900,191200,184100,184100,188000,181100,176900,228000,228000,227900,229500,229400,229800,208200,252000,146100,164400,245500,264700,251000,269300,187300,148800,261300,268300,251400,300800,196700,203100,182700,197100,180300,209400,133700,122700,346900,423900,413400,426100,271100,196200,200700,204300,189000,217100,175100,144900,193800,193800,186800,204100,225400,225700,222900,229200,215500,451900,486800,457800,490100,251100,226600,312600,337400,276300,365700,226200,227200,280200,309100,283100,317300,194500,203200,232500,232500,229500,237000,196100,196300,206300,181400,166900,214700,216100,222000,209700,229100,137200,137600,137600,148200,124800,187000,186900,195500,173700,179300,221100,221100,215700,233400,169700,169700,184300,151300,180400,190000,175100,201500,129500,117700,205700,213100,188500,234100,131300,240.7,49.919998,22.370001,19.75,3.25,115.5,118.0,123.1,105.4,94.0,122.3,109.2,102.4,128.0,115.0,110.6
2008-10,160400,160400,146500,203200,243200,251700,244700,257900,170000,195500,195100,200600,215900,190400,176000,130600,240700,245400,242600,246200,181100,172200,366500,419900,359900,438500,252000,240400,216400,218200,215200,221400,179400,126500,280700,301600,288500,307800,199800,178500,264800,275600,257400,282600,211300,190700,184800,184900,191500,180000,178700,224500,224500,224100,225400,227800,228300,208500,247800,146100,164400,244100,264100,249100,267500,189300,141100,258200,265000,248500,297300,196100,199800,183800,198500,179800,212000,135500,121100,344800,419500,404700,422600,271100,199200,198500,201500,185600,215300,177300,145100,191800,191800,183200,205000,224700,225100,222800,228300,216700,442000,475200,450300,478100,250100,227500,309600,333800,274000,361800,225600,226900,278600,307200,280600,315800,194700,203400,232300,232300,229500,237400,194300,194600,202900,183200,165900,215000,216500,221900,210900,226800,136700,137600,137600,147200,127000,188400,188400,196400,176200,178400,216100,216100,210600,228300,166800,166800,177600,151700,181400,191100,177000,202200,129300,117100,203900,211600,186600,232400,130300,199.5,44.18,20.110001,18.15,2.5,114.7,118.5,123.2,105.2,92.7,118.3,109.3,102.2,128.0,113.9,110.4
2008-11,158800,158800,144200,205100,240600,249000,240100,255900,168800,192600,195800,201600,208000,199300,176900,130400,238700,243200,236100,245500,182600,172600,363000,415500,354100,434600,251000,238800,216500,218200,214900,222400,180300,130000,278800,299400,287400,304400,198300,176300,261800,272200,249100,280500,208200,189700,185600,185700,194600,179100,179600,225700,225700,227200,223100,230900,231600,207500,254100,145700,163200,246300,265700,248800,270200,191200,146300,256000,262700,247300,293300,195000,196800,183000,197400,178700,211400,135500,121300,339300,413300,397700,416600,270000,192100,199000,201900,187500,215900,179900,145200,190900,190900,181300,205600,225100,225600,223800,228400,217300,450400,484800,444700,490400,249900,228100,307300,331200,270400,359700,225200,225500,277500,305200,277300,313800,198300,203000,231100,231100,228400,235900,195700,195900,204500,184500,164500,215100,216600,222700,211400,224900,136400,136900,136900,145100,127800,188600,188700,195700,179600,177900,210900,210900,205200,223300,164000,164000,172800,152400,182700,192900,179200,204000,131900,116300,201500,208700,184500,229100,129400,209.5,32.779999,14.45,12.89,2.5,114.3,119.7,123.4,105.6,92.9,114.2,109.9,102.0,128.5,113.1,111.0
2008-12,158100,158100,143200,203700,237700,245900,235200,254200,167800,189800,190400,195300,210200,185900,178500,130300,238300,242700,241600,243200,183900,173300,358500,410300,348700,429300,247600,237400,217200,218900,215300,223000,181300,133600,277700,298300,294200,300900,196900,174900,257500,268200,248100,275600,202000,188700,186000,186000,198700,177200,180100,222800,222800,221600,221800,230300,230800,211600,248800,145700,163200,244100,263400,246600,268100,192900,140100,252300,258900,243500,289700,193200,193700,179600,194000,176900,206300,130500,118900,336300,410000,389400,414300,269800,185000,198400,201300,185200,216500,181500,145500,188600,188600,177100,204900,224700,225000,223900,226200,217300,433200,465000,437100,468300,247100,230400,303500,327000,267400,355100,221800,223700,276800,305000,273800,314200,194800,202800,231300,231300,227700,236700,195000,195200,202800,185600,163100,205200,206200,199900,211800,222300,135200,136300,136300,144400,127600,190300,190300,195800,182500,177100,206500,206500,200800,219500,161800,161800,167800,153600,184200,194800,181200,206800,132900,115600,199500,206700,182700,227100,128600,188.0,29.719999,13.32,11.7,1.75,113.9,119.9,123.4,105.8,92.7,111.7,110.1,102.0,128.7,112.6,111.1
2009-01,161800,161800,145900,209200,238300,246500,237600,253100,167000,191100,191800,197100,203700,192900,175600,129400,234400,238600,235800,239600,183300,171700,353500,405000,342400,424400,246100,229500,214000,215600,215100,215500,179600,131300,276900,297300,284700,302900,196800,174900,258100,267300,242600,276700,213100,185800,184500,184500,193200,177900,184900,214100,214100,210300,221200,225300,225900,211100,238400,145700,163200,240300,260100,248600,263200,190300,133500,259100,266500,252500,289000,191100,192500,179200,193700,175800,206800,130900,121300,339400,413200,389900,417400,268700,194000,197200,200000,186100,211200,180400,145300,188800,188800,176900,206600,222200,222600,218800,226700,215100,432500,464500,433000,467900,246600,223400,300900,324600,265500,352200,221900,218000,276700,304500,276700,312900,197100,202700,230800,230800,227000,236600,194800,195000,201700,185900,161800,218200,219800,226600,212600,222700,137000,134600,134600,143700,124100,186000,186100,190500,179300,177700,212300,212300,211500,213900,161500,161500,168100,152700,180000,190000,178800,199000,132800,115500,197500,204500,179200,226400,127800,187.0,30.059999,13.14,11.0,1.25,113.7,120.4,123.1,105.9,94.2,109.8,110.6,101.9,129.2,112.3,110.7
2009-02,162000,162000,145900,211500,237200,245300,236400,252300,166700,192100,186400,191200,205100,183000,174000,128400,236500,241000,242200,240500,181900,171300,349800,400400,340100,419300,244900,230500,210100,211600,212400,211300,177900,128700,275700,296000,280500,302900,195800,174100,259300,269500,246700,278100,208600,183400,182300,182400,189700,177100,189500,217800,217800,216700,219400,228300,228800,212900,244200,145700,163600,240000,259600,245300,263400,188000,137500,256800,263800,251300,288000,189000,191600,179300,193200,174900,206500,131600,121000,337100,407400,390000,411100,268200,202800,196000,198800,185900,210500,180200,145000,187900,187900,176900,204600,219800,220200,214100,226500,214900,425200,456300,427800,459500,245600,218700,298600,321600,263700,348700,220800,218800,277200,305300,278700,313200,195400,203400,228700,228700,224700,234900,194700,194900,203000,184600,160300,214300,215800,220300,211800,222500,138100,132100,132100,141200,122100,187200,187200,193700,176900,176500,199500,199500,195600,207800,161200,161200,168500,151700,177900,187400,177100,196300,131400,115300,194200,201000,175600,222800,127000,173.7,26.41,11.96,10.14,1.25,114.1,121.0,123.2,106.2,94.4,111.5,110.7,102.4,129.2,112.8,111.0
2009-03,162900,162900,148000,208400,236900,245100,238000,250800,165900,191200,188700,194300,210000,185700,171700,126900,238200,243000,238700,244600,180700,170700,350900,401700,340600,420500,245100,231000,205700,207100,209000,205700,176300,126500,273000,292700,274400,301100,195600,174100,259300,269800,245300,278900,206600,179900,181600,181500,187500,176300,194300,219900,219900,221600,217100,223700,224200,205700,242300,145700,163600,241200,260300,246000,263900,185300,141400,250200,256800,242900,285600,187700,190800,179400,193900,175600,207300,131100,118100,332200,403100,389100,406100,267100,191100,194600,197400,183500,208500,179600,144000,187500,187500,176100,204300,216600,216800,209100,225600,212700,425400,456800,423400,460600,243900,212100,298300,321500,262200,349200,220500,218800,277900,306300,281400,314200,196300,203900,226300,226300,221400,235300,191100,191400,197900,183000,159200,215000,216500,221200,212500,223400,139600,129700,129700,140400,118800,184400,184400,191200,173800,176200,187800,187800,181600,201800,160800,160800,168400,150800,176000,185300,175100,194600,131000,115000,192400,199100,171200,221600,125900,177.3,23.16,11.71,9.67,0.75,114.0,121.4,122.6,106.6,94.0,110.7,110.9,102.5,129.7,112.5,111.1
2009-04,170300,170300,154600,218100,236700,244800,236700,250600,166500,190800,189100,195300,206500,188800,167800,125700,236600,241400,238100,242600,179100,168900,353600,404800,344400,423300,244800,233400,208000,209800,210400,209500,175100,125500,275000,295400,278400,302900,196000,172600,260900,271600,246200,280900,208300,182900,181200,181000,188300,175600,199100,211900,211900,208600,218800,227100,227400,207200,247100,145700,163600,240600,259300,244100,263500,187000,141300,254800,262000,250100,284400,184900,190900,180200,194100,177500,206000,132400,124200,334600,408700,394200,411800,265300,186100,195200,198000,183500,210500,178200,144900,188500,188500,178600,204300,220600,220800,213900,228800,212600,433300,465300,427300,469500,243900,215800,300500,323900,264700,351400,220300,220800,279000,307200,282000,315100,196400,205800,225900,225900,221900,232600,191000,191200,198900,181000,157900,216400,217800,224100,211400,223000,141800,131600,131600,142100,119900,184800,184800,193300,172400,175300,193600,193600,190000,202600,160900,160900,170400,148900,175700,185100,175200,193300,130800,114800,192800,199600,173500,221700,124700,187.4,28.83,13.79,11.38,0.5,113.7,121.5,121.4,107.1,94.0,109.8,111.0,102.9,129.7,112.1,111.2
2009-05,166400,166400,152800,207400,238400,246700,240500,251500,167300,190500,186000,192200,203600,185700,162000,124800,236500,241500,239200,242700,177700,167200,358800,411500,350300,430300,245400,235700,208200,210100,210500,210100,174000,123500,277100,297900,285400,303500,196600,171000,260800,272000,248500,280500,205000,185300,181100,180900,188100,175500,204200,217100,217100,215500,220800,228700,229100,212000,244500,145700,163600,241900,260300,242900,265100,189100,147500,251600,258400,245600,284000,184000,191100,180600,194600,177600,206800,135500,120200,341300,416500,396900,420700,265700,197000,193900,196600,183200,208300,177500,147100,189800,189800,180900,203700,222600,222800,218100,228400,211600,444500,477600,431300,482700,245200,218000,304100,327900,267700,356000,221000,223100,280600,308600,283800,316500,199900,207500,227200,227200,222700,234700,192100,192300,201500,179800,156600,220100,221600,230900,211900,224700,144500,133300,133300,143800,120600,182300,182300,191200,169200,174200,197300,197300,194200,203900,162300,162300,173300,147900,175700,184900,174400,194100,130900,114400,193200,200300,175500,221800,123800,193.6,31.65,14.11,11.77,0.5,114.2,121.5,121.4,107.5,93.4,111.6,111.9,103.2,131.2,112.6,111.4
2009-06,168100,168100,156600,211700,241200,249500,245800,252500,169000,192400,184400,190700,205700,183000,160900,123500,237800,243100,235000,246100,176900,167300,365000,418900,357100,437800,248600,239400,209100,211100,211700,210400,172200,121300,277200,298100,285500,303800,196400,170200,266900,278200,251800,288000,209200,187600,181100,180700,188200,175100,209400,224300,224300,224800,223700,231700,232200,210400,251800,145700,164100,244600,264200,246000,269200,191300,145300,254300,261400,249700,283700,182900,191900,182300,196700,178300,210000,132800,123600,347000,425300,403200,430100,264000,201600,196000,198700,185100,210300,180200,149100,190800,190800,183500,202600,224200,224600,223700,225700,210100,454200,488500,437000,494100,246800,219700,308700,333200,271400,361700,222900,226300,283100,311500,286400,319500,200700,209400,228400,228400,224100,235700,192000,192300,201400,180300,155500,216000,217400,222200,212400,224800,145600,134200,134200,144800,122300,183600,183600,193800,167700,174200,200500,200500,198300,205400,161700,161700,174500,145100,174800,183900,175700,192300,131400,114100,194600,201900,178100,222400,123100,214.6,31.82,12.72,10.44,0.5,114.7,121.6,121.3,107.4,92.5,114.6,112.5,103.1,131.6,113.3,111.6
2009-07,165200,165200,153900,203200,242900,251300,248600,253800,170000,193500,185500,191900,204700,185100,160100,123100,239900,245400,238100,248200,176700,167800,371700,426900,364100,446000,251600,243700,210900,213200,211800,214700,171600,120300,278500,299500,287700,304800,196800,171900,267800,279400,252400,289100,211900,186300,183500,183200,190900,177300,211300,219000,219000,217800,222200,232300,232700,211100,251500,153200,168500,248000,267500,252000,271900,192300,150500,255900,263100,251200,286100,183700,194300,185100,199600,180400,213700,136700,124700,351300,431500,412100,435800,269200,200400,197500,200500,187200,212100,179900,146700,192100,192100,183100,206200,223500,223800,222100,225200,212200,456000,490600,447500,495300,251400,218400,313300,338100,275200,367200,225700,230000,286400,315300,290500,323200,202700,211600,229800,229800,226000,236400,195000,195300,204400,182700,157900,217100,218300,225300,210200,228800,147700,134700,134700,144800,123400,186800,186800,197200,170700,175900,199800,199800,197600,205100,161900,161900,174200,145700,175800,184900,176300,192900,130800,114200,195100,202200,178800,222700,124700,210.0,33.380001,14.29,12.12,0.5,114.3,121.6,120.9,107.3,93.3,113.0,112.5,103.2,131.5,112.7,111.6
2009-08,164400,164400,155300,195000,244200,252600,248500,255600,171300,194300,186000,192300,206000,185200,160700,122900,240000,245500,242500,247200,176500,167700,377800,433900,370100,453300,254200,248600,214500,217000,213000,221700,171400,119200,280600,302000,288300,309600,197600,173100,271600,284200,259600,293300,210100,184200,186100,185700,194000,179500,212200,224500,224500,226800,219900,231500,231900,208200,251800,162000,171900,250100,270300,251700,275400,193100,150000,255700,262500,249200,288600,185100,197100,187000,201300,183300,214000,137600,129400,359800,441800,419200,446900,273100,206800,198800,201700,186900,214500,183000,145900,192100,192100,182900,206400,223400,223800,221100,228200,211100,464000,499400,455000,504100,258500,219300,317600,342800,278100,372600,227800,234300,290100,319400,293600,327300,204900,214100,230900,230900,227800,236300,193700,194000,200900,184700,160800,219100,220200,229400,210100,233500,149300,135500,135500,145700,124100,187900,187800,197300,172500,177500,198200,198200,195000,205500,161700,161700,173800,145600,177600,186800,176700,194800,131000,113200,196600,203500,179700,224700,126100,207.0,35.549999,15.85,13.6,0.5,114.5,121.4,121.1,107.1,92.9,114.4,112.2,103.3,131.4,113.1,111.6
2009-09,163400,163400,154100,195100,245800,254400,250200,257300,171900,193400,191300,198400,208200,193500,161200,123000,243100,249000,243900,251100,177000,166800,383600,440900,374600,461000,256800,253000,216900,219600,212700,227300,171200,118300,280800,301800,292900,304600,199100,174400,275500,288500,257000,299800,212800,183000,188300,187900,195400,182200,214000,228800,228800,233400,220300,235500,235900,222700,248500,170300,183700,247800,267700,251400,273400,193500,150400,258000,265000,251600,290600,187600,199000,187400,202400,185200,214600,138500,118500,361500,443200,427800,446500,275300,207900,200700,204000,189900,216300,182000,144500,192800,192800,181800,209200,225100,225700,222000,230100,211400,469700,505900,464100,510200,261500,219700,322000,347600,281500,378000,229700,237900,293100,323000,297900,330800,206000,216600,232600,232600,230000,236600,197200,197400,205400,185600,164400,223000,224100,233700,212700,238000,150900,136100,136100,146400,124000,185900,185900,192400,175400,178300,203300,203300,201400,207700,161600,161600,173400,146200,181000,190900,178400,200700,129500,113200,197700,204400,180700,225800,127600,185.5,37.330002,16.469999,13.71,0.5,114.6,121.2,120.9,107.7,92.9,113.5,113.5,103.4,131.3,113.1,111.6
